origin_link,outgoing_link,origin_title,outgoing_title
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Exterior_algebra',b'Hermann Grassmann',b'Exterior algebra'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Differential_geometry',b'Hermann Grassmann',b'Differential geometry'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Differential_form',b'Hermann Grassmann',b'Differential form'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Victor_Schlegel',b'Hermann Grassmann',b'Victor Schlegel'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Felix_Klein',b'Hermann Grassmann',b'Felix Klein'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Erlangen_Program',b'Hermann Grassmann',b'Erlangen Program'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Hermann_Hankel',b'Hermann Grassmann',b'Hermann Hankel'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Linear_algebra',b'Hermann Grassmann',b'Linear algebra'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Peano',b'Hermann Grassmann',b'Peano'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/International_Standard_Book_Number',b'Hermann Grassmann',b'International Standard Book Number'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Special:BookSources/0-8126-9275-6',b'Hermann Grassmann',b'Special:BookSources/0-8126-9275-6'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/International_Standard_Book_Number',b'Hermann Grassmann',b'International Standard Book Number'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Special:BookSources/0-8126-9276-4',b'Hermann Grassmann',b'Special:BookSources/0-8126-9276-4'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Grassmann%27s_law_(optics)',b'Hermann Grassmann',"b""Grassmann's law (optics)"""
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Helmholtz',b'Hermann Grassmann',b'Helmholtz'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Crystallography',b'Hermann Grassmann',b'Crystallography'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Electromagnetism',b'Hermann Grassmann',b'Electromagnetism'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Mechanics',b'Hermann Grassmann',b'Mechanics'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/August_Ferdinand_M%C3%B6bius',b'Hermann Grassmann',b'August Ferdinand M\xc3\xb6bius'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Gottfried_Wilhelm_Leibniz',b'Hermann Grassmann',b'Gottfried Wilhelm Leibniz'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Ernst_Kummer',b'Hermann Grassmann',b'Ernst Kummer'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Exterior_product',b'Hermann Grassmann',b'Exterior product'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Exterior_algebra',b'Hermann Grassmann',b'Exterior algebra'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Axiom',b'Hermann Grassmann',b'Axiom'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Euclidean_geometry',b'Hermann Grassmann',b'Euclidean geometry'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Algebra_over_a_field',b'Hermann Grassmann',b'Algebra over a field'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/William_Kingdon_Clifford',b'Hermann Grassmann',b'William Kingdon Clifford'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/William_Rowan_Hamilton',b'Hermann Grassmann',b'William Rowan Hamilton'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Quaternions',b'Hermann Grassmann',b'Quaternions'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Quaternions',b'Hermann Grassmann',b'Quaternions'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Exterior_algebra',b'Hermann Grassmann',b'Exterior algebra'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Geometry',b'Hermann Grassmann',b'Geometry'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Dimension',b'Hermann Grassmann',b'Dimension'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Laplace',b'Hermann Grassmann',b'Laplace'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Joseph-Louis_Lagrange',b'Hermann Grassmann',b'Joseph-Louis Lagrange'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Vector_(geometry)',b'Hermann Grassmann',b'Vector (geometry)'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Linear_algebra',b'Hermann Grassmann',b'Linear algebra'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Vector_space',b'Hermann Grassmann',b'Vector space'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Hermann_Grassmann#References_and_citations',b'Hermann Grassmann',b'Hermann Grassmann'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/University_of_Giessen',b'Hermann Grassmann',b'University of Giessen'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/German_unification',b'Hermann Grassmann',b'German unification'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Constitutional_monarchy',b'Hermann Grassmann',b'Constitutional monarchy'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Constitutional_law',b'Hermann Grassmann',b'Constitutional law'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Ernst_Kummer',b'Hermann Grassmann',b'Ernst Kummer'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Physics',b'Hermann Grassmann',b'Physics'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Chemistry',b'Hermann Grassmann',b'Chemistry'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Mineralogy',b'Hermann Grassmann',b'Mineralogy'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Hermann_Grassmann#Citations_and_references',b'Hermann Grassmann',b'Hermann Grassmann'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Prussia',b'Hermann Grassmann',b'Prussia'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/University_of_Berlin',b'Hermann Grassmann',b'University of Berlin'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Classics',b'Hermann Grassmann',b'Classics'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Physics',b'Hermann Grassmann',b'Physics'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Stettin',b'Hermann Grassmann',b'Stettin'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Gymnasium_(school)',b'Hermann Grassmann',b'Gymnasium (school)'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Polymath',b'Hermann Grassmann',b'Polymath'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Linguistics',b'Hermann Grassmann',b'Linguistics'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Mathematics',b'Hermann Grassmann',b'Mathematics'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Physics',b'Hermann Grassmann',b'Physics'
b'https://en.wikipedia.org/wiki/Hermann_Grassmann',b'/wiki/Humanism',b'Hermann Grassmann',b'Humanism'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Johns_Hopkins_University',b'James Joseph Sylvester',b'Johns Hopkins University'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Matrix_(mathematics)',b'James Joseph Sylvester',b'Matrix (mathematics)'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Graph_(discrete_mathematics)',b'James Joseph Sylvester',b'Graph (discrete mathematics)'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Discriminant',b'James Joseph Sylvester',b'Discriminant'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Euler%27s_totient_function',b'James Joseph Sylvester',"b""Euler's totient function"""
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Royal_Society',b'James Joseph Sylvester',b'Royal Society'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Copley_Medal',b'James Joseph Sylvester',b'Copley Medal'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Sylvester_Medal',b'James Joseph Sylvester',b'Sylvester Medal'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Oxford',b'James Joseph Sylvester',b'Oxford'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Discrete_geometry',b'James Joseph Sylvester',b'Discrete geometry'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Sylvester%E2%80%93Gallai_theorem',b'James Joseph Sylvester',b'Sylvester\xe2\x80\x93Gallai theorem'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Orchard_problem',b'James Joseph Sylvester',b'Orchard problem'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Savilian_Professor_of_Geometry',b'James Joseph Sylvester',b'Savilian Professor of Geometry'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Oxford_University',b'James Joseph Sylvester',b'Oxford University'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Johns_Hopkins_University',b'James Joseph Sylvester',b'Johns Hopkins University'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',"b'/wiki/Baltimore,_Maryland'",b'James Joseph Sylvester',"b'Baltimore, Maryland'"
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/American_Journal_of_Mathematics',b'James Joseph Sylvester',b'American Journal of Mathematics'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Annals_of_Mathematics',b'James Joseph Sylvester',b'Annals of Mathematics'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Latin',b'James Joseph Sylvester',b'Latin'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Greek_language',b'James Joseph Sylvester',b'Greek language'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Prosody_(poetry)',b'James Joseph Sylvester',b'Prosody (poetry)'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Arthur_Cayley',b'James Joseph Sylvester',b'Arthur Cayley'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Matrix_(mathematics)',b'James Joseph Sylvester',b'Matrix (mathematics)'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Wikipedia:CITESHORT',b'James Joseph Sylvester',b'Wikipedia:CITESHORT'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',"b'/wiki/Royal_Military_Academy,_Woolwich'",b'James Joseph Sylvester',"b'Royal Military Academy, Woolwich'"
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/The_Times',b'James Joseph Sylvester',b'The Times'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',"b'/wiki/St_John%27s_College,_Cambridge'",b'James Joseph Sylvester',"b""St John's College, Cambridge"""
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/John_Hymers',b'James Joseph Sylvester',b'John Hymers'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Tripos',b'James Joseph Sylvester',b'Tripos'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Thirty-Nine_Articles',b'James Joseph Sylvester',b'Thirty-Nine Articles'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Church_of_England',b'James Joseph Sylvester',b'Church of England'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Smith%27s_prize',b'James Joseph Sylvester',"b""Smith's prize"""
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/University_College_London',b'James Joseph Sylvester',b'University College London'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Master%27s_degree',b'James Joseph Sylvester',"b""Master's degree"""
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',"b'/wiki/Trinity_College,_Dublin'",b'James Joseph Sylvester',"b'Trinity College, Dublin'"
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/University_of_Virginia',b'James Joseph Sylvester',b'University of Virginia'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Augustus_De_Morgan',b'James Joseph Sylvester',b'Augustus De Morgan'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/University_of_London',b'James Joseph Sylvester',b'University of London'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Liverpool_Royal_Institution',b'James Joseph Sylvester',b'Liverpool Royal Institution'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Fellow_of_the_Royal_Society',b'James Joseph Sylvester',b'Fellow of the Royal Society'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/United_Kingdom',b'James Joseph Sylvester',b'United Kingdom'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Mathematician',b'James Joseph Sylvester',b'Mathematician'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Matrix_(mathematics)',b'James Joseph Sylvester',b'Matrix (mathematics)'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Invariant_theory',b'James Joseph Sylvester',b'Invariant theory'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Number_theory',b'James Joseph Sylvester',b'Number theory'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Integer_partition',b'James Joseph Sylvester',b'Integer partition'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Combinatorics',b'James Joseph Sylvester',b'Combinatorics'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Johns_Hopkins_University',b'James Joseph Sylvester',b'Johns Hopkins University'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/American_Journal_of_Mathematics',b'James Joseph Sylvester',b'American Journal of Mathematics'
b'https://en.wikipedia.org/wiki/James_Joseph_Sylvester',b'/wiki/Oxford_University',b'James Joseph Sylvester',b'Oxford University'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Lowes_Cato_Dickinson',b'Arthur Cayley',b'Lowes Cato Dickinson'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',"b'/wiki/Trinity_College,_Cambridge'",b'Arthur Cayley',"b'Trinity College, Cambridge'"
b'https://en.wikipedia.org/wiki/Arthur_Cayley',"b'/wiki/Mill_Road_Cemetery,_Cambridge'",b'Arthur Cayley',"b'Mill Road Cemetery, Cambridge'"
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Andrew_Forsyth',b'Arthur Cayley',b'Andrew Forsyth'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Watercolor_painting',b'Arthur Cayley',b'Watercolor painting'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Cambridge_University_Press',b'Arthur Cayley',b'Cambridge University Press'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Bookbinding',b'Arthur Cayley',b'Bookbinding'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/United_Kingdom',b'Arthur Cayley',b'United Kingdom'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/British_Association_for_the_Advancement_of_Science',b'Arthur Cayley',b'British Association for the Advancement of Science'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Royal_Netherlands_Academy_of_Arts_and_Sciences',b'Arthur Cayley',b'Royal Netherlands Academy of Arts and Sciences'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Johns_Hopkins_University',b'Arthur Cayley',b'Johns Hopkins University'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Elliptic_function',b'Arthur Cayley',b'Elliptic function'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Girton_College',b'Arthur Cayley',b'Girton College'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Newnham_College',b'Arthur Cayley',b'Newnham College'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Algebra',b'Arthur Cayley',b'Algebra'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Algebraic_geometry',b'Arthur Cayley',b'Algebraic geometry'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/George_Salmon',b'Arthur Cayley',b'George Salmon'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Cubic_surface',b'Arthur Cayley',b'Cubic surface'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Chow_variety',b'Arthur Cayley',b'Chow variety'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Ruled_surface',b'Arthur Cayley',b'Ruled surface'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/James_Clerk_Maxwell',b'Arthur Cayley',b'James Clerk Maxwell'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Determinant',b'Arthur Cayley',b'Determinant'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Professor',b'Arthur Cayley',b'Professor'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Lucasian_Professor_of_Mathematics',b'Arthur Cayley',b'Lucasian Professor of Mathematics'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Isaac_Newton',b'Arthur Cayley',b'Isaac Newton'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Sadleirian_Professor_of_Pure_Mathematics',b'Arthur Cayley',b'Sadleirian Professor of Pure Mathematics'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/James_Joseph_Sylvester',b'Arthur Cayley',b'James Joseph Sylvester'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Actuary',b'Arthur Cayley',b'Actuary'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Lincoln%27s_Inn',b'Arthur Cayley',"b""Lincoln's Inn"""
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Theory_of_invariants',b'Arthur Cayley',b'Theory of invariants'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Augustus_De_Morgan',b'Arthur Cayley',b'Augustus De Morgan'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',"b'/wiki/Lincoln%27s_Inn,_London'",b'Arthur Cayley',"b""Lincoln's Inn, London"""
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Conveyancing',b'Arthur Cayley',b'Conveyancing'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Bar_examination',b'Arthur Cayley',b'Bar examination'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Dublin',b'Arthur Cayley',b'Dublin'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/William_Rowan_Hamilton',b'Arthur Cayley',b'William Rowan Hamilton'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Quaternion',b'Arthur Cayley',b'Quaternion'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/George_Peacock',b'Arthur Cayley',b'George Peacock'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/William_Hopkins',b'Arthur Cayley',b'William Hopkins'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Senior_Wrangler',b'Arthur Cayley',b'Senior Wrangler'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Smith%27s_prize',b'Arthur Cayley',"b""Smith's prize"""
b'https://en.wikipedia.org/wiki/Arthur_Cayley',"b'/wiki/Trinity_College,_Cambridge'",b'Arthur Cayley',"b'Trinity College, Cambridge'"
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Analytical_Society',b'Arthur Cayley',b'Analytical Society'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Robert_Leslie_Ellis',b'Arthur Cayley',b'Robert Leslie Ellis'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Joseph_Louis_Lagrange',b'Arthur Cayley',b'Joseph Louis Lagrange'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Laplace',b'Arthur Cayley',b'Laplace'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',"b'/wiki/Richmond,_London'",b'Arthur Cayley',"b'Richmond, London'"
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/England',b'Arthur Cayley',b'England'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/George_Cayley',b'Arthur Cayley',b'George Cayley'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Aeronautics',b'Arthur Cayley',b'Aeronautics'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Yorkshire',b'Arthur Cayley',b'Yorkshire'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Saint_Petersburg',b'Arthur Cayley',b'Saint Petersburg'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Russia',b'Arthur Cayley',b'Russia'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Merchant',b'Arthur Cayley',b'Merchant'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Mother',b'Arthur Cayley',b'Mother'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Charles_Bagot_Cayley',b'Arthur Cayley',b'Charles Bagot Cayley'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',"b'/wiki/Blackheath,_London'",b'Arthur Cayley',"b'Blackheath, London'"
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/King%27s_College_School',b'Arthur Cayley',"b""King's College School"""
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/University_of_Cambridge',b'Arthur Cayley',b'University of Cambridge'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Cayley%E2%80%93Hamilton_theorem',b'Arthur Cayley',b'Cayley\xe2\x80\x93Hamilton theorem'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Square_matrix',b'Arthur Cayley',b'Square matrix'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Characteristic_polynomial',b'Arthur Cayley',b'Characteristic polynomial'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Group_(mathematics)',b'Arthur Cayley',b'Group (mathematics)'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Binary_function',b'Arthur Cayley',b'Binary function'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Permutation_group',b'Arthur Cayley',b'Permutation group'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Cayley%27s_theorem',b'Arthur Cayley',"b""Cayley's theorem"""
b'https://en.wikipedia.org/wiki/Arthur_Cayley',"b'/wiki/Trinity_College,_Cambridge'",b'Arthur Cayley',"b'Trinity College, Cambridge'"
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Greek_language',b'Arthur Cayley',b'Greek language'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/French_language',b'Arthur Cayley',b'French language'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/German_language',b'Arthur Cayley',b'German language'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Italian_language',b'Arthur Cayley',b'Italian language'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Mathematics',b'Arthur Cayley',b'Mathematics'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Lawyer',b'Arthur Cayley',b'Lawyer'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Fellow_of_the_Royal_Society#Fellows',b'Arthur Cayley',b'Fellow of the Royal Society'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Help:IPA/English',b'Arthur Cayley',b'Help:IPA/English'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/United_Kingdom_of_Great_Britain_and_Ireland',b'Arthur Cayley',b'United Kingdom of Great Britain and Ireland'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Mathematician',b'Arthur Cayley',b'Mathematician'
b'https://en.wikipedia.org/wiki/Arthur_Cayley',b'/wiki/Pure_mathematics',b'Arthur Cayley',b'Pure mathematics'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Inverse_function_theorem',b'Determinant',b'Inverse function theorem'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Jacobian_determinant',b'Determinant',b'Jacobian determinant'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Integration_by_substitution',b'Determinant',b'Integration by substitution'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Open_subset',b'Determinant',b'Open subset'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Differentiable_function',b'Determinant',b'Differentiable function'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Jacobian_matrix',b'Determinant',b'Jacobian matrix'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Tetrahedron',b'Determinant',b'Tetrahedron'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Skew_line',b'Determinant',b'Skew line'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Spanning_tree',b'Determinant',b'Spanning tree'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Absolute_value',b'Determinant',b'Absolute value'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Parallelepiped',b'Determinant',b'Parallelepiped'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Lebesgue_measure',b'Determinant',b'Lebesgue measure'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Subset',b'Determinant',b'Subset'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Dimension',b'Determinant',b'Dimension'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Linear_transformation',b'Determinant',b'Linear transformation'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Rotation_(mathematics)',b'Determinant',b'Rotation (mathematics)'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Sequence',b'Determinant',b'Sequence'
b'https://en.wikipedia.org/wiki/Determinant',b'/wiki/Orthogonal_matrix',b'Determinant',b'Orthogonal matrix'
